rank,molecule_id,smiles,source_file,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,composite_score
1,3pbq_imipenem_iter3_all_filtered_36,Nc1ocnc1-c1ccnc2sc3ccccc3c12,3pbq_imipenem_iter3_all_filtered.sdf,267.313,3.686700000000001,5,1,4.0,0.5709534112557203,0,64.94,0.8079749703407287,0.8618750095367431,0.8456382393836975,0.9936732769012451,0.8353290438652039,0.17714105695486068,0.41565015316009524,0.11273240596055985,0.5448250949382782,0.4946946620941162,0.9332886457443237,0.08526274189352989,0.07458109334111214,0.9761278033256531,0.9999861717224121,0.11712877005338669,0.09384432807564735,0.9734344244003296,0.7158557176589966,0.23185087442398072,0.6558452248573303,0.1444446012377739,0.9661686062812805,0.2716294348239899,0.9043971180915833,0.5375230193138123,0.2740438923239708,0.7890200614929199,0.6291903972625732,0.7599130868911743,0.556690764427185,-4.923622134685048,70.65132813984818,35.70266491908169,-15.838284300219161,-11.269480045847754,2.30086946906314,3.1946639393442284,95.97080833710541,-3.8591659712965125,-1.819193601794558,31.678945327646375,72.6250484683986,59.1120589375727,36.68088406359054,63.80379992245056,56.9988367584335,22.489336952307095,43.07871267933307,94.80418766963939,62.69872043427685,59.79061651803024,99.84490112446684,95.23070957735555,56.92128732066692,87.32066692516479,52.07444746025591,87.04924389298178,50.756107018224114,96.31640170608763,32.95851105079488,44.51337727801473,96.4327258627375,95.96742923613803,91.5083365645599,85.69212873206669,99.72857696781698,99.18573090345095,94.18379216750678,96.58782473827064,93.40829778984101,86.00232648313299,64.90887941062427,98.41023652578518,98.91430787126794,94.06746801085691,94.99806126405583,97.86739046141915,80.4187669639395,66.92516479255525,53.470337340054286,77.2004652966266,66.88639007367196,11.477316789453276,33.57890655292749,35.71151609150834,84.80031019775106,84.25746413338503,34.43195036835983,22.644435827840248,0.6853915008935266
2,3pbq_imipenem_iter3_all_filtered_24,Cc1oncc1-c1cccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,248.28499999999997,2.2777200000000004,3,0,4.0,0.7761910201698816,0,38.39,0.9368647694587707,0.956806755065918,0.873500120639801,0.9989804267883301,0.8795445442199707,0.1987229436635971,0.5361524820327759,0.28726720064878464,0.5012256771326065,0.6994583964347839,0.9443096995353699,0.043870078213512895,0.03702907506376505,0.9240825295448303,0.9999988555908204,0.04243389293551445,0.04086507447063923,0.962132728099823,0.5218097746372223,0.12549059912562371,0.29121303409337995,0.05888126641511917,0.9875371813774109,0.5868266999721528,0.7249090671539307,0.42220158576965333,0.3654450088739395,0.7159825205802918,0.43899551331996917,0.8001030206680297,0.5992622911930084,-4.5110721952648944,28.58626613345035,23.312313670439448,-43.817337507492944,-8.329150686556446,2.7769035863207296,2.855526545482264,88.97082584498673,-4.023074443265313,-3.1620014636096316,26.67700659170221,49.437766576192324,31.17487398216363,11.768127181077936,63.80379992245056,85.57580457541683,22.489336952307095,21.287320666925165,98.25513765025204,77.82086079875921,66.1108956960062,100.0,96.27762698720434,61.923226056611085,91.12058937572702,73.63319115936409,85.53702985653354,72.81892206281505,97.16944552151996,18.14656843737883,30.476929042264445,84.80031019775106,99.68980224893369,82.35750290810391,67.97208220240402,99.45715393563397,97.32454439705312,90.03489724699496,88.01861186506397,85.84722760759985,95.92865451725474,79.21675067855757,93.71849554090733,98.25513765025204,95.57968204730516,92.8266770065917,94.49398991857309,83.86971694455215,68.24350523458705,79.87592089957347,42.419542458317174,56.18456766188445,1.1632415664986429,63.20279177975959,66.1108956960062,77.39433889104303,71.57813105854983,31.291198138813492,15.858860023264832,0.6504911280424567
3,3pbq_imipenem_iter3_all_filtered_0,Cc1nocc1-c1cccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,248.28499999999997,2.2777200000000004,3,0,4.0,0.7761910201698816,0,38.39,0.9305127620697021,0.9565590500831604,0.870144248008728,0.9988932728767395,0.8632940411567688,0.18870218992233276,0.4884539246559143,0.26062615811824796,0.5202442646026612,0.6821457624435425,0.9238227128982544,0.04885648954659701,0.03826181385666132,0.9229824185371399,0.9999985456466675,0.0615350641310215,0.04405166739597917,0.9608970522880554,0.5293083012104034,0.13907865285873414,0.26778394877910616,0.06919899806380272,0.9843524336814881,0.5586117327213287,0.703956949710846,0.40141079425811765,0.3698776990175247,0.7458462715148926,0.4426851749420166,0.7965832710266113,0.570276290178299,-4.550008354743566,31.72541766525054,22.189022184318965,-34.32378429685974,-8.200335588542165,2.6826365086657047,2.7068504605703234,85.94912210093678,-3.9804994613975664,-0.3368376961492149,26.67700659170221,49.437766576192324,31.17487398216363,11.768127181077936,63.80379992245056,85.57580457541683,22.489336952307095,21.287320666925165,98.13881349360217,77.82086079875921,65.06397828615742,100.0,96.00620395502132,59.519193485847225,90.03489724699496,71.46180690189996,86.11865063978286,70.60876308646762,95.92865451725474,19.968980224893368,31.213648701046917,84.64521132221792,99.53470337340055,86.66149670414889,69.83326870880185,99.41837921675068,97.4020938348197,91.00426521907715,86.27374951531601,87.74718883288097,94.14501744862349,78.05350911205893,92.74912756882512,97.94493989918573,95.65723148507173,93.4470725087243,94.57153935633967,83.59829391236913,67.3904614191547,77.08414113997674,45.71539356339667,55.17642497091896,2.3264831329972857,64.21093447072508,60.566110895696006,74.13726250484683,65.56804963164016,32.33811554866227,33.81155486622722,0.648941013952659
4,3pbq_imipenem_iter3_all_filtered_4,S=C1NC=NC1c1cccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,265.34099999999995,1.3143,3,1,4.0,0.7774467911101034,1,36.75,0.5875879645347595,0.8897984385490417,0.8029018640518188,0.9854295730590821,0.7419675350189209,0.2735452353954315,0.6777367353439331,0.19455612748861312,0.23822147250175477,0.5417685329914093,0.724761426448822,0.1553673967719078,0.10144120529294014,0.9412901639938355,0.9999653100967407,0.04724141154438257,0.029610920790582897,0.864112651348114,0.34661168456077573,0.05163649208843708,0.2364059716463089,0.26018717885017395,0.9506296515464783,0.32434541285037993,0.7920295834541321,0.30492574274539946,0.6662223696708679,0.8958853960037232,0.5188382506370545,0.8882601380348205,0.42521671056747434,-4.719479374815647,20.94050396479688,14.347150424761884,5.9593685383446156,-9.460165561427923,2.996941972070045,2.056302597069563,79.8838754292158,-4.371754941831059,-0.03967906959236247,31.019775106630476,36.29313687475766,31.17487398216363,36.68088406359054,63.80379992245056,85.76967816983327,54.80806514152772,18.844513377278012,87.2818922062815,65.83947266382319,51.29895308259015,98.87553315238465,92.63280341217526,74.44746025591314,94.18379216750678,65.25785188057387,75.9208995734781,55.331523846452114,88.36758433501358,50.019387359441644,51.29895308259015,87.2818922062815,91.66343544009305,83.86971694455215,58.58860023264831,98.75920899573478,92.36138037999224,77.54943776657619,83.79216750678557,96.58782473827064,80.1085692128732,67.62310973245444,95.85110507948818,96.89802248933695,98.33268708801862,97.59596742923614,96.16130283055448,92.36138037999224,59.90694067468011,66.14967041488948,33.423807677394336,45.67661884451338,47.8867778208608,51.958123303606044,78.40248158200853,61.03140752229546,56.41721597518418,24.583171772004654,36.17681271810779,0.6404556481176891
5,3pbq_imipenem_iter3_all_filtered_2,S=C1N=NN=C1c1nccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,265.301,1.2066000000000001,5,0,4.0,0.7163543430040558,0,62.33,0.9374688625335693,0.9171463370323181,0.8125592470169067,0.9981266140937806,0.8617895007133484,0.10251336842775345,0.761193859577179,0.08444646280258894,0.10642396286129951,0.5881580471992492,0.8046461343765259,0.08004315979778767,0.030412230698857456,0.9450997233390808,0.9999990940093995,0.029399311728775503,0.006312912370776758,0.953741729259491,0.28080672919750216,0.049175146594643594,0.20609501004219055,0.2049105741083622,0.9906325697898865,0.42518067359924316,0.9447714328765869,0.3204113274812698,0.7571137189865113,0.9677129745483398,0.6338555812835693,0.9718738555908203,0.3769376456737518,-4.40410992146276,37.069684135015954,21.352445664049146,15.110188320161242,-8.454927177803281,2.846749060538025,2.3995676666859,71.66431104162513,-4.9185378362365855,1.3310007097737422,30.981000387747187,35.168670027142305,59.1120589375727,11.768127181077936,63.80379992245056,77.04536642109345,22.489336952307095,40.09305932531989,98.25513765025204,70.06591702210159,52.966265994571536,99.96122528111671,95.96742923613803,36.29313687475766,95.85110507948818,44.59092671578131,63.008918185343155,59.32531989143079,90.84916634354401,30.981000387747187,26.328034121752616,88.17371074059713,99.68980224893369,76.1923226056611,16.789453276463746,99.37960449786739,89.91857309034509,76.42497091896084,80.72896471500582,95.30825901512213,98.0224893369523,72.23730127956573,99.03063202791779,97.05312136487011,99.10818146568437,99.3408297789841,97.98371461806902,98.60411012020163,56.80496316401706,86.6227219852656,50.83365645599069,54.36215587436991,61.302830554478476,61.923226056611085,70.60876308646762,67.89453276463746,45.5990694067468,15.238464521132222,48.196975571927105,0.6365677676867123
6,3pbq_imipenem_iter3_all_filtered_27,Cc1nonc1-c1cccc2nc3ccccc3n12,3pbq_imipenem_iter3_all_filtered.sdf,250.261,2.8459200000000004,5,0,4.0,0.5209384735988938,0,56.22,0.9271819233894348,0.9386937618255615,0.9332224249839782,0.9966654896736145,0.48824312090873717,0.278429850935936,0.12916970551013945,0.2653349071741104,0.13344514966011048,0.7003652095794678,0.6482779622077942,0.04291661530733108,0.12476328760385513,0.9261884808540344,0.9999943494796752,0.13967458605766297,0.0402293685823679,0.7788046717643737,0.32573572397232053,0.11855801045894623,0.21759035736322402,0.19680759012699128,0.9917990803718567,0.5877337217330932,0.5668223977088929,0.3976200968027115,0.20683587193489075,0.14201366305351257,0.2916598945856094,0.7087515592575073,0.5598215222358703,-4.700101528515016,61.918526102642986,46.738694696032226,-17.787535248576635,-7.311143700237215,2.1170908725551763,2.5090338212159904,78.73083746142025,-3.1060764510143124,4.631527614644624,27.103528499418378,59.557968204730514,59.1120589375727,11.768127181077936,63.80379992245056,49.74796432725863,22.489336952307095,34.97479643272586,98.13881349360217,73.86583947266382,84.06359053896858,99.88367584335013,83.44319503683599,74.99030632027917,69.3679720822024,71.88832880961613,67.19658782473827,72.9352462194649,84.91663435440093,17.72004652966266,56.068243505234584,85.07173322993408,97.90616518030244,92.24505622334237,67.66188445133773,97.71229158588599,91.70221015897634,89.53082590151222,81.96975571927103,95.1143854207057,98.33268708801862,79.29430011632415,86.85537029856533,97.90616518030244,92.36138037999224,68.3986041101202,90.03489724699496,76.81271810779371,67.04148894920512,67.70065917022102,71.73322993408297,75.37805350911205,9.7712291585886,72.85769678169834,25.785188057386584,70.45366421093446,54.98255137650252,48.70104691740985,72.35362543621558,0.6359704424425665
7,3pbq_imipenem_iter3_all_filtered_11,Cc1nonc1-c1cccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,249.27299999999997,1.67272,4,0,4.0,0.7721644531131828,0,51.28,0.9294516324996949,0.9595396399497986,0.8886029958724976,0.9988133311271667,0.7675103306770324,0.1752796947956085,0.44259663224220275,0.282193198800087,0.3501657068729401,0.6986607432365417,0.8989163160324096,0.048947909660637376,0.047269628196954724,0.9377013325691224,0.9999988079071045,0.05163107365369797,0.03946728715673089,0.9447555303573608,0.400227016210556,0.09393275827169419,0.20873151123523712,0.048188000172376635,0.989076292514801,0.4940484642982483,0.6411817908287049,0.3050424247980118,0.2573335379362106,0.6477564811706543,0.35687811970710753,0.8305036187171936,0.5287846624851227,-4.548958638350165,26.762127248398667,16.05180758824054,-32.81912265851861,-8.123002159360354,2.6236809333150393,2.4657889794572454,81.32401711612142,-3.5711120292389276,-0.6894774547941388,26.948429623885225,41.062427297402095,46.47150058162078,11.768127181077936,63.80379992245056,85.11050794881737,22.489336952307095,31.523846452113222,98.13881349360217,78.55758045754168,69.91081814656843,100.0,93.40829778984101,56.68863900736719,88.52268321054672,73.32299340829779,81.19426134160527,72.74137262504847,94.92051182628926,20.046529662659946,34.858472276076,86.6227219852656,99.68980224893369,84.91663435440093,67.19658782473827,99.3408297789841,94.7654129507561,87.47576580069794,81.00038774718882,83.09422256688639,96.97557192710353,75.41682822799534,90.2287708414114,96.89802248933695,93.71849554090733,90.96549050019387,92.32260566110895,87.04924389298178,65.49050019387359,77.16169057774331,40.24815820085304,47.692904226444355,2.6366808840635905,65.29662659945716,56.30089181853431,69.32919736331911,58.20085304381543,39.58898797983714,30.70957735556417,0.6312499968643994
8,3pbq_imipenem_iter3_all_filtered_39,S=C1N=NC=C1c1cccc2c1=C1CC=CCC1N=2,3pbq_imipenem_iter3_all_filtered.sdf,265.34099999999995,2.3232,3,0,4.0,0.5669192219967869,1,37.08,0.7237578868865967,0.9463285446166992,0.7882975339889526,0.9939910411834717,0.9163107991218566,0.1972080200910568,0.7424859642982483,0.15049986839294432,0.10229656845331192,0.5527088224887848,0.7327136814594268,0.25062579065561297,0.013670270703732968,0.9114645719528198,0.9999958515167237,0.025835126638412476,0.031390697322785856,0.9420786619186401,0.27196325957775114,0.043315591663122176,0.35821214616298674,0.13700481355190278,0.981797206401825,0.40740692913532256,0.9139073491096497,0.4266639888286591,0.6219321668148041,0.9355550408363342,0.3187157541513443,0.9449588298797608,0.4384049326181412,-4.473681360292501,44.876477951771804,4.523328206844425,-1.5468393934776834,-7.081963446050925,2.6605585113769226,2.7323750580784765,85.9873239364897,-6.038927727441934,0.2160190667603022,31.019775106630476,49.980612640558356,31.17487398216363,11.768127181077936,63.80379992245056,56.57231485071733,54.80806514152772,18.96083753392788,92.71035284994184,75.37805350911205,48.856145792942996,99.84490112446684,97.13067080263667,61.61302830554478,95.65723148507173,59.17022101589763,62.31097324544397,56.10701822411787,88.75533152384645,66.26599457153935,14.618069018999613,82.78402481582009,98.33268708801862,73.01279565723148,60.48856145792943,99.3408297789841,89.72469949592865,73.47809228383095,91.31446297014347,93.25319891430787,92.7879022877084,71.46180690189996,98.60411012020163,98.25513765025204,98.10003877471888,98.75920899573478,91.12058937572702,96.7429236138038,60.682435052345866,82.0860798759209,58.00697944939899,33.96665374176037,33.5401318340442,74.33113609926328,59.20899573478092,74.68010856921288,65.60682435052345,5.118262892594029,38.38697169445521,0.6265032511770954
9,3pbq_imipenem_iter3_all_filtered_32,S=C1N=NN=C1c1cncc2c1=C1C=NCC=C1C=2,3pbq_imipenem_iter3_all_filtered.sdf,265.301,0.5345000000000001,5,0,4.0,0.6954924292308073,0,62.33,0.8824486851692199,0.8392751216888428,0.6819884300231933,0.9981504559516907,0.8348618865013122,0.05647670775651932,0.667354416847229,0.10609458107501268,0.31039576828479765,0.48646876215934753,0.9377827167510986,0.04054269790649414,0.030781613709405065,0.9411247849464417,0.9999986410140991,0.03813571780920029,0.004900112736504525,0.960937213897705,0.42940549850463866,0.061426352709531784,0.1472747355699539,0.12037631310522556,0.9816535472869873,0.538700795173645,0.8684443950653076,0.186346173286438,0.7673474550247192,0.9655965089797973,0.5685646563768387,0.9709470629692077,0.41132655143737795,-4.4581265439990325,47.118214762270426,37.74500760150253,12.10347954628161,-8.832607463049062,2.465522342175169,2.6636570600905367,73.03767019552618,-4.526757065888701,-1.0644348564192971,30.981000387747187,28.30554478480031,59.1120589375727,11.768127181077936,63.80379992245056,74.33113609926328,22.489336952307095,40.09305932531989,96.70414889492051,60.100814269096546,33.77278014734393,99.96122528111671,95.23070957735555,20.473051570376114,94.06746801085691,50.29081039162466,78.98410236525785,50.096936797208215,96.62659945715393,16.67312911981388,26.405583559519194,87.24311748739821,99.53470337340055,80.57386583947266,13.144629701434663,99.41837921675068,95.65723148507173,80.65141527723924,69.87204342768514,92.59402869329197,92.74912756882512,77.04536642109345,97.86739046141915,93.36952307095774,99.14695618456766,99.30205506010081,97.16944552151996,98.56533540131834,59.01512214036448,83.01667312911981,59.75184179914695,68.94145017448623,57.735556417215975,58.23962776269872,45.40519581233036,73.20666925164792,47.150058162078324,21.675067855758044,28.034121752617292,0.6094330922114041
10,3pbq_imipenem_iter3_all_filtered_8,O=C1NN=CC1c1cccc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,249.27299999999997,0.5134999999999998,3,1,4.0,0.7745012529375861,1,53.82,0.8368440747261048,0.9376652956008911,0.8963077068328857,0.9909775853157043,0.47577162384986876,0.27820451706647875,0.36465508937835694,0.2033972769975662,0.1530998706817627,0.599703848361969,0.558420729637146,0.18088027462363243,0.10831577777862549,0.9626856088638306,0.9999874830245972,0.0335559481754899,0.029643814079463482,0.856923246383667,0.32541353404521944,0.02357111144810915,0.18831272274255753,0.1104244314134121,0.9562321066856384,0.15431628823280336,0.677964699268341,0.18856181353330612,0.17552521526813508,0.8783864855766297,0.40596099495887755,0.9254610419273377,0.415587055683136,-4.735450996953926,-4.83021103445535,14.974549946002517,31.65860410804391,-11.737868068824948,2.9323617209299426,1.389662052085951,68.17121186681604,-3.896406146490029,1.4799875454328644,26.948429623885225,28.034121752617292,31.17487398216363,36.68088406359054,63.80379992245056,85.38193098100038,54.80806514152772,33.26870880186119,95.46335789065529,73.78829003489724,72.08220240403257,99.45715393563397,82.93912369135323,74.99030632027917,85.49825513765025,66.26599457153935,69.48429623885227,60.759984490112444,82.31872818922062,55.17642497091896,52.966265994571536,92.36138037999224,96.20007754943776,78.24738270647538,58.6273749515316,98.60411012020163,91.70221015897634,57.89065529274912,78.40248158200853,91.97363319115937,82.00853043815432,57.42535866614967,91.66343544009305,93.4858472276076,90.96549050019387,97.32454439705312,93.71849554090733,95.30825901512213,59.32531989143079,65.41295075610702,11.942613416052733,46.568437378829,76.851492826677,29.54633578906553,75.5331523846452,48.73982163629314,41.178751454051955,33.77278014734393,49.70918960837534,0.5984385136259349
